IP|PUERTO|BD|USUARIO|USOS
10.50.71.69|51528|buro|sysburotienda|1
10.50.71.69|51536|buro|sysburotienda|1
10.50.71.69|51550|buro|sysburotienda|1
10.50.71.69|51560|buro|sysburotienda|1
10.50.71.69|51574|buro|sysburotienda|1
10.50.71.69|51590|buro|sysburotienda|1
10.50.71.69|51598|buro|sysburotienda|1
10.50.71.69|51606|buro|sysburotienda|1
10.50.71.69|51620|buro|sysburotienda|1
10.50.71.69|51632|buro|sysburotienda|1
10.50.71.69|51642|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51648|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51650|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51662|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51664|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51680|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51694|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51710|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51712|buro|sysburotienda|1
10.50.71.69|51722|buro|sysburotienda|1
10.50.71.69|51724|buro|sysburotienda|1
10.50.71.69|51728|buro|sysburotienda|1
10.50.71.69|51744|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51754|buro|sysburotienda|1
10.50.71.69|51764|buro|sysburotienda|1
10.50.71.69|51780|buro|sysburotienda|1
10.50.71.69|51786|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51792|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51804|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51812|buro|sysburotienda|1
10.50.71.69|51814|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29168|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29178|buro|sysburotienda|1
10.50.71.69|29192|infocrediticiacte|sysinfocrediticia|1
10.50.70.29|59234|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29196|buro|sysburotienda|1
10.50.71.69|29200|buro|sysburotienda|1
10.50.71.69|29210|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29220|infocrediticiacte|sysinfocrediticia|1
10.50.70.94|44974|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29230|buro|sysburotienda|1
10.50.71.69|6720|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6728|buro|sysburotienda|1
10.50.71.69|6740|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|18997|buro|sysburotienda|1
10.50.71.69|6752|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17874|buro|sysburotienda|1
10.50.71.69|17884|buro|sysburotienda|1
10.50.71.69|63028|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63038|buro|sysburotienda|1
10.50.71.69|63046|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23760|buro|sysburotienda|1
10.50.71.69|23768|buro|sysburotienda|1
10.50.71.69|23784|buro|sysburotienda|1
10.50.71.69|23788|buro|sysburotienda|1
10.50.71.69|23802|buro|sysburotienda|1
10.50.71.69|23816|buro|sysburotienda|1
10.50.71.69|23822|buro|sysburotienda|1
10.50.71.69|23826|buro|sysburotienda|1
10.50.71.69|23838|buro|sysburotienda|1
10.50.71.69|23842|buro|sysburotienda|1
10.50.71.69|23856|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|36928|buro|sysburotienda|1
10.50.71.69|23864|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|50603|buro|sysburotienda|1
10.50.71.69|23882|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23892|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23904|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|47817|buro|sysburotienda|1
10.50.71.69|23914|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23926|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23934|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|51812|buro|sysburotienda|1
10.50.71.69|23938|buro|sysburotienda|1
10.50.71.69|23944|buro|sysburotienda|1
10.50.71.69|23946|buro|sysburotienda|1
10.50.71.69|23952|buro|sysburotienda|1
10.50.71.69|23968|buro|sysburotienda|1
10.50.71.69|23976|buro|sysburotienda|1
10.50.71.69|23990|buro|sysburotienda|1
10.50.71.69|24000|buro|sysburotienda|1
10.50.71.69|5978|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|5994|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6006|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6026|buro|sysburotienda|1
10.50.71.69|6042|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6052|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6068|buro|sysburotienda|1
10.50.71.69|6080|infocrediticiacte|sysinfocrediticia|3
10.50.71.69|6086|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6094|buro|sysburotienda|1
10.50.71.69|6110|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|21418|buro|sysburotienda|1
10.50.70.85|55820|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|21422|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33090|buro|sysburotienda|1
10.50.71.69|33110|buro|sysburotienda|1
10.50.71.69|33124|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33136|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33138|buro|sysburotienda|1
10.50.71.69|33150|infocrediticiacte|sysinfocrediticia|1
10.50.70.33|36738|infocrediticiacte|sysinfocrediticia|1
10.28.231.46|33348|postgres|sysnagios|1
10.50.71.69|63252|buro|sysburotienda|1
10.50.71.69|63256|buro|sysburotienda|1
10.50.71.69|63268|buro|sysburotienda|1
10.50.71.69|63284|buro|sysburotienda|1
10.50.71.69|63296|buro|sysburotienda|1
10.50.71.69|63298|buro|sysburotienda|1
10.50.71.69|63312|buro|sysburotienda|1
10.50.71.69|63324|buro|sysburotienda|1
10.50.71.69|63336|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|22776|buro|sysburotienda|1
10.50.71.69|63346|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63354|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63358|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63364|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63376|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|7295|buro|sysburotienda|1
10.50.71.69|63384|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|49969|buro|sysburotienda|1
10.50.71.69|63386|buro|sysburotienda|1
10.50.71.69|63398|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63402|buro|sysburotienda|1
10.50.71.69|63418|buro|sysburotienda|1
10.50.71.69|63424|buro|sysburotienda|1
10.50.71.69|63436|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63450|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63454|buro|sysburotienda|1
10.50.71.69|63456|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33316|buro|sysburotienda|1
10.50.71.69|33324|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33338|buro|sysburotienda|1
10.50.71.69|33352|buro|sysburotienda|1
10.50.71.69|33364|buro|sysburotienda|1
10.50.71.69|33380|infocrediticiacte|sysinfocrediticia|1
10.199.3.80|25722|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33390|buro|sysburotienda|1
10.50.71.69|33406|buro|sysburotienda|1
10.50.71.69|33412|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33416|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|3178|buro|sysburotienda|1
10.50.71.69|38840|buro|sysburotienda|1
10.50.71.69|38852|buro|sysburotienda|1
10.50.71.69|34728|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|32521|buro|sysburotienda|1
10.50.71.69|4562|buro|sysburotienda|1
10.50.71.69|4580|buro|sysburotienda|1
10.50.71.69|4588|buro|sysburotienda|1
10.50.71.69|4596|buro|sysburotienda|1
10.50.71.69|4604|buro|sysburotienda|1
10.50.71.69|4608|buro|sysburotienda|1
10.50.71.69|4640|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|47292|buro|sysburotienda|1
10.50.71.69|4646|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4662|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4666|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|34700|buro|sysburotienda|1
10.30.241.181|23521|buro|sysburotienda|1
10.50.71.69|4682|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4692|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4706|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|11025|buro|sysburotienda|1
10.50.71.69|4722|buro|sysburotienda|1
10.50.71.69|4730|buro|sysburotienda|1
10.50.71.69|4740|buro|sysburotienda|2
10.50.71.69|4742|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4746|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4756|buro|sysburotienda|1
10.50.71.69|6266|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6276|buro|sysburotienda|1
10.50.71.69|6280|buro|sysburotienda|1
10.50.71.69|6286|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6290|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6294|buro|sysburotienda|1
10.50.71.69|6298|buro|sysburotienda|1
10.50.71.69|6312|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6328|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38330|buro|sysburotienda|1
10.50.71.69|16004|buro|sysburotienda|1
10.50.71.69|16006|buro|sysburotienda|1
10.50.70.91|60160|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16008|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|16024|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16026|buro|sysburotienda|1
10.50.71.69|59842|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59846|buro|sysburotienda|1
10.50.71.69|59852|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|10693|buro|sysburotienda|1
10.50.71.69|59862|buro|sysburotienda|1
10.50.71.69|59874|buro|sysburotienda|1
10.30.241.167|5193|buro|sysburotienda|1
10.50.71.69|16498|buro|sysburotienda|1
10.50.71.69|16500|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30418|buro|sysburotienda|1
10.50.71.69|30428|buro|sysburotienda|1
10.50.71.69|30436|buro|sysburotienda|1
10.50.71.69|30444|buro|sysburotienda|1
10.50.71.69|30456|buro|sysburotienda|1
10.50.71.69|30460|buro|sysburotienda|1
10.50.71.69|30478|buro|sysburotienda|1
10.50.71.69|30482|buro|sysburotienda|1
10.50.71.69|30494|buro|sysburotienda|1
10.50.71.69|30510|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30516|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30530|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30538|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30552|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30560|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30570|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30574|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30588|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30604|buro|sysburotienda|1
10.50.71.69|30618|buro|sysburotienda|1
10.50.71.69|30628|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30656|buro|sysburotienda|1
10.50.71.69|30668|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30682|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30692|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30704|buro|sysburotienda|1
10.50.71.69|30730|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30736|buro|sysburotienda|1
10.50.71.69|60628|buro|sysburotienda|1
10.50.71.69|60640|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|60646|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|17089|buro|sysburotienda|1
10.50.71.69|60654|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|60666|buro|sysburotienda|1
10.50.70.34|54314|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|60678|buro|sysburotienda|1
10.50.71.69|60686|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|12598|buro|sysburotienda|1
10.50.71.69|12604|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|56270|buro|sysburotienda|1
10.50.71.69|56284|buro|sysburotienda|1
10.50.70.91|54048|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|56292|buro|sysburotienda|1
10.50.71.69|63414|buro|sysburotienda|1
10.50.71.69|52786|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|26079|buro|sysburotienda|1
10.28.231.46|44672|postgres|sysnagios|1
10.50.71.69|26998|buro|sysburotienda|1
10.50.71.69|27012|buro|sysburotienda|1
10.50.71.69|27018|buro|sysburotienda|1
10.50.71.69|27034|buro|sysburotienda|1
10.50.71.69|27044|buro|sysburotienda|1
10.50.71.69|27058|buro|sysburotienda|1
10.50.71.69|27070|buro|sysburotienda|1
10.50.71.69|27078|buro|sysburotienda|1
10.50.71.69|27084|buro|sysburotienda|1
10.50.71.69|27096|buro|sysburotienda|1
10.50.71.69|27108|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27112|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27116|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|59616|buro|sysburotienda|1
10.50.71.69|27124|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27130|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|9270|buro|sysburotienda|1
10.50.71.69|27136|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|44320|buro|sysburotienda|1
10.50.71.69|27162|buro|sysburotienda|1
10.50.71.69|27174|buro|sysburotienda|1
10.50.71.69|27182|buro|sysburotienda|1
10.50.71.69|27188|buro|sysburotienda|1
10.50.71.69|27200|buro|sysburotienda|1
10.50.71.69|27204|buro|sysburotienda|1
10.50.71.69|27220|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27228|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27232|buro|sysburotienda|1
10.50.71.69|27244|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27256|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27268|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27280|buro|sysburotienda|1
10.50.71.69|27286|buro|sysburotienda|1
10.50.71.69|64168|buro|sysburotienda|1
10.50.71.69|64170|buro|sysburotienda|1
10.50.71.69|64178|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64180|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64184|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64186|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64202|buro|sysburotienda|1
10.50.71.69|64210|buro|sysburotienda|1
10.50.71.69|64220|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64224|buro|sysburotienda|1
10.50.71.69|64230|infocrediticiacte|sysinfocrediticia|1
10.50.70.33|47940|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|22732|buro|sysburotienda|1
10.50.71.69|22740|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63984|buro|sysburotienda|1
10.50.71.69|63990|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64006|buro|sysburotienda|1
10.50.71.69|64020|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|32884|buro|sysburotienda|1
10.50.71.69|32892|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|9031|buro|sysburotienda|1
10.50.71.69|51344|buro|sysburotienda|1
10.50.71.69|51350|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17488|buro|sysburotienda|1
10.50.70.36|58668|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|1774|buro|sysburotienda|1
10.50.71.69|15914|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|48288|buro|sysburotienda|1
10.50.70.33|37970|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43358|buro|sysburotienda|1
10.50.71.69|39056|buro|sysburotienda|1
10.50.71.69|39064|buro|sysburotienda|1
10.50.71.69|39068|buro|sysburotienda|1
10.50.71.69|39074|buro|sysburotienda|1
10.50.71.69|39088|buro|sysburotienda|1
10.50.71.69|39092|buro|sysburotienda|1
10.50.71.69|39098|buro|sysburotienda|1
10.50.71.69|39102|buro|sysburotienda|1
10.50.71.69|39106|buro|sysburotienda|1
10.50.71.69|39116|buro|sysburotienda|1
10.50.71.69|39122|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|9068|buro|sysburotienda|1
10.50.71.69|39136|buro|sysburotienda|1
10.50.71.69|39144|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|39150|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|39164|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|39176|buro|sysburotienda|1
10.30.241.181|53220|buro|sysburotienda|1
10.50.71.69|39180|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|54118|buro|sysburotienda|1
10.50.71.69|39202|buro|sysburotienda|1
10.50.71.69|39208|buro|sysburotienda|1
10.50.71.69|39224|buro|sysburotienda|1
10.50.71.69|39238|buro|sysburotienda|1
10.50.71.69|39270|buro|sysburotienda|1
10.50.71.69|39276|buro|sysburotienda|1
10.50.71.69|39280|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|39282|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|31625|buro|sysburotienda|1
10.50.71.69|39294|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|39298|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|39300|buro|sysburotienda|1
10.50.71.69|39312|buro|sysburotienda|1
10.50.71.69|39322|buro|sysburotienda|1
10.50.71.69|39336|buro|sysburotienda|1
10.50.71.69|38438|buro|sysburotienda|1
10.50.71.69|38446|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38460|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38472|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38478|buro|sysburotienda|1
10.50.71.69|38486|buro|sysburotienda|1
10.50.71.69|38496|buro|sysburotienda|1
10.50.71.69|38510|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38520|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38532|buro|sysburotienda|1
10.50.71.69|38534|buro|sysburotienda|1
10.50.71.69|38542|buro|sysburotienda|1
10.50.70.34|53442|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38546|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38562|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38574|infocrediticiacte|sysinfocrediticia|1
10.30.241.179|31203|infocrediticiacte|sysinfocrediticia|1
10.50.70.104|36408|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20364|buro|sysburotienda|1
10.50.71.69|20378|buro|sysburotienda|1
10.50.71.69|20386|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|32272|buro|sysburotienda|1
10.50.71.69|32278|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|32290|buro|sysburotienda|1
10.50.71.69|32300|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45654|buro|sysburotienda|1
10.28.231.46|53958|postgres|sysnagios|1
10.50.70.93|58586|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65084|buro|sysburotienda|1
10.50.71.69|65088|buro|sysburotienda|1
10.50.71.69|65090|buro|sysburotienda|1
10.50.71.69|65106|buro|sysburotienda|1
10.50.71.69|65118|buro|sysburotienda|1
10.50.71.69|65134|buro|sysburotienda|1
10.50.71.69|65150|buro|sysburotienda|1
10.50.71.69|65164|buro|sysburotienda|1
10.50.71.69|65172|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|14516|buro|sysburotienda|1
10.50.71.69|65184|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65190|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65192|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65206|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|47263|buro|sysburotienda|1
10.50.71.69|65214|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65228|buro|sysburotienda|1
10.50.71.69|65240|buro|sysburotienda|1
10.50.71.69|65246|buro|sysburotienda|1
10.50.71.69|65262|buro|sysburotienda|1
10.50.71.69|65268|buro|sysburotienda|1
10.50.71.69|65280|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65284|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65294|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|7432|buro|sysburotienda|1
10.50.71.69|10524|buro|sysburotienda|1
10.50.71.69|10532|buro|sysburotienda|1
10.50.71.69|10544|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|10552|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|10568|buro|sysburotienda|1
10.50.71.69|9732|buro|sysburotienda|1
10.50.71.69|61200|buro|sysburotienda|1
10.50.71.69|61224|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|36377|buro|sysburotienda|1
10.199.3.65|50468|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|18236|buro|sysburotienda|1
10.50.71.69|18242|buro|sysburotienda|1
10.50.71.69|18254|buro|sysburotienda|1
10.50.71.69|18264|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|8782|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|8784|buro|sysburotienda|1
10.50.71.69|8798|buro|sysburotienda|1
10.50.71.69|8800|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|42374|buro|sysburotienda|1
10.50.71.69|8810|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|8826|buro|sysburotienda|1
10.30.241.179|36687|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|49918|buro|sysburotienda|1
10.50.71.69|49922|buro|sysburotienda|1
10.50.71.69|40534|buro|sysburotienda|1
10.50.71.69|23524|buro|sysburotienda|1
10.50.71.69|23526|buro|sysburotienda|1
10.50.71.69|9890|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|48707|buro|sysburotienda|1
10.50.71.69|52694|buro|sysburotienda|1
10.50.71.69|52704|buro|sysburotienda|1
10.50.71.69|11282|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|40406|buro|sysburotienda|1
10.50.71.69|11284|buro|sysburotienda|1
10.50.71.69|11298|buro|sysburotienda|1
10.50.71.69|11302|buro|sysburotienda|1
10.50.71.69|11308|buro|sysburotienda|1
